transaction_id,customer_id,merchant_id,timestamp,amount,currency,country,city,device_id,payment_method,is_online,transaction_type
TX_2026_00015138,ID_C00210,M0194,2026-01-29 07:08:47,28.55,EUR,Spain,Córdoba,DEV_CUST_00210_2,Chip & PIN,False,Card Payment
TX_2026_00015139,ID_C00210,M0060,2026-01-29 17:23:35,30.13,EUR,Spain,Málaga,DEV_CUST_00210_2,Contactless Card,False,Card Payment
TX_2026_00015140,ID_C00210,M0070,2026-01-29 14:36:13,86.26,EUR,Spain,Valladolid,DEV_CUST_00210_2,Contactless Card,False,Card Payment
TX_2026_00015141,ID_C00211,M0236,2026-01-29 17:40:56,45.43,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00211_2,Online Card,True,Online Payment
TX_2026_00015142,ID_C00211,M0054,2026-01-29 16:34:49,44.37,EUR,Spain,Seville,DEV_CUST_00211_1,Contactless Card,False,Card Payment
TX_2026_00015143,ID_C00211,M0082,2026-01-29 12:11:48,17.45,EUR,Spain,Málaga,DEV_CUST_00211_2,Chip & PIN,False,Card Payment
TX_2026_00015144,ID_C00212,M0250,2026-01-29 11:25:34,71.87,EUR,Spain,Valencia,DEV_CUST_00212_2,Chip & PIN,False,Card Payment
TX_2026_00015145,ID_C00212,M0032,2026-01-29 07:04:40,59.59,EUR,Spain,Valencia,DEV_CUST_00212_1,Chip & PIN,False,Card Payment
TX_2026_00015146,ID_C00215,M0181,2026-01-29 09:30:43,22.26,EUR,Spain,Vigo,DEV_CUST_00215_1,Bank Transfer,True,Online Payment
TX_2026_00015147,ID_C00217,M0019,2026-01-29 13:47:28,70.11,EUR,Spain,Madrid,DEV_CUST_00217_2,Bank Transfer,True,Online Payment
TX_2026_00015148,ID_C00219,M0189,2026-01-29 06:00:50,24.14,EUR,Spain,Palma,DEV_CUST_00219_4,Contactless Card,False,Card Payment
TX_2026_00015149,ID_C00220,M0234,2026-01-29 16:23:35,22.14,EUR,Spain,Valencia,DEV_CUST_00220_2,Online Card,True,Online Payment
TX_2026_00015150,ID_C00220,M0154,2026-01-29 15:35:44,29.04,EUR,Spain,Madrid,DEV_CUST_00220_2,Online Card,True,Online Payment
TX_2026_00015151,ID_C00222,M0193,2026-01-29 06:32:09,58.45,EUR,Spain,Seville,DEV_CUST_00222_2,Online Card,True,Online Payment
TX_2026_00015152,ID_C00222,M0191,2026-01-29 06:44:27,45.06,EUR,Spain,Vigo,DEV_CUST_00222_1,Contactless Card,False,Card Payment
TX_2026_00015153,ID_C00222,M0202,2026-01-29 07:40:08,47.24,EUR,Spain,Madrid,DEV_CUST_00222_1,Contactless Card,False,Card Payment
TX_2026_00015154,ID_C00223,M0117,2026-01-29 02:08:00,21.42,EUR,Spain,Valencia,DEV_CUST_00223_1,Online Card,True,Online Payment
TX_2026_00015155,ID_C00224,M0238,2026-01-29 09:28:48,57.53,EUR,Spain,Seville,DEV_CUST_00224_1,Chip & PIN,False,Card Payment
TX_2026_00015156,ID_C00225,M0135,2026-01-29 12:49:34,304.69,EUR,Spain,Barcelona,DEV_CUST_00225_1,Online Card,True,Online Payment
TX_2026_00015157,ID_C00225,M0060,2026-01-29 19:27:58,59.31,EUR,Spain,Málaga,DEV_CUST_00225_1,Contactless Card,False,Card Payment
TX_2026_00015158,ID_C00226,M0219,2026-01-29 17:33:07,62.97,EUR,Italy,Rome,DEV_CUST_00226_2,Chip & PIN,False,Card Payment
TX_2026_00015159,ID_C00226,M0107,2026-01-29 14:59:56,41.57,EUR,Spain,Málaga,DEV_CUST_00226_2,Online Card,True,Online Payment
TX_2026_00015160,ID_C00227,M0206,2026-01-29 00:17:48,23.93,EUR,Spain,Bilbao,DEV_CUST_00227_2,Contactless Card,False,Card Payment
TX_2026_00015161,ID_C00228,M0160,2026-01-29 22:03:20,76.72,EUR,Spain,Málaga,DEV_CUST_00228_1,Contactless Card,False,Card Payment
TX_2026_00015162,ID_C00228,M0017,2026-01-29 11:06:26,81.17,EUR,Spain,Madrid,DEV_CUST_00228_1,Online Card,True,Online Payment
TX_2026_00015163,ID_C00230,M0213,2026-01-29 18:05:55,60.11,EUR,Spain,Gijón,DEV_CUST_00230_1,Online Card,True,Online Payment
TX_2026_00015164,ID_C00230,M0206,2026-01-29 13:45:27,38.31,EUR,Spain,Bilbao,DEV_CUST_00230_4,Online Card,True,Online Payment
TX_2026_00015165,ID_C00231,M0192,2026-01-29 08:49:44,60.85,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00231_1,Online Card,True,Online Payment
TX_2026_00015166,ID_C00231,M0202,2026-01-29 11:30:30,29.64,EUR,Spain,Madrid,DEV_CUST_00231_2,Cash Withdrawal,False,Card Payment
TX_2026_00015167,ID_C00233,M0143,2026-01-29 20:40:23,56.63,EUR,Spain,Málaga,DEV_CUST_00233_4,Chip & PIN,False,Card Payment
TX_2026_00015168,ID_C00233,M0249,2026-01-29 09:22:42,79.24,EUR,Spain,Barcelona,DEV_CUST_00233_3,Chip & PIN,False,Card Payment
TX_2026_00015169,ID_C00234,M0099,2026-01-29 22:57:58,47.66,EUR,Spain,Barcelona,DEV_CUST_00234_1,Online Card,True,Online Payment
TX_2026_00015170,ID_C00236,M0142,2026-01-29 13:46:44,20.97,EUR,Spain,Palma,DEV_CUST_00236_1,Contactless Card,False,Card Payment
TX_2026_00015171,ID_C00237,M0075,2026-01-29 20:00:46,26.01,EUR,Spain,Barcelona,DEV_CUST_00237_1,Online Card,True,Online Payment
TX_2026_00015172,ID_C00237,M0218,2026-01-29 10:20:03,68.95,EUR,Spain,Valencia,DEV_CUST_00237_1,Contactless Card,False,Card Payment
TX_2026_00015173,ID_C00238,M0043,2026-01-29 13:51:22,9.98,EUR,Spain,Alicante,DEV_CUST_00238_1,Chip & PIN,False,Card Payment
TX_2026_00015174,ID_C00238,M0234,2026-01-29 20:40:06,22.76,EUR,Spain,Valencia,DEV_CUST_00238_1,Contactless Card,False,Card Payment
TX_2026_00015175,ID_C00239,M0193,2026-01-29 08:19:05,34.98,EUR,Spain,Seville,DEV_CUST_00239_3,Contactless Card,False,Card Payment
TX_2026_00015176,ID_C00240,M0128,2026-01-29 06:08:57,34.21,EUR,Spain,Alicante,DEV_CUST_00240_1,Digital Wallet,True,Online Payment
TX_2026_00015177,ID_C00240,M0242,2026-01-29 04:04:05,43.32,EUR,Spain,Madrid,DEV_CUST_00240_1,Online Card,True,Online Payment
TX_2026_00015178,ID_C00242,M0005,2026-01-29 11:54:18,59.98,EUR,Spain,Zaragoza,DEV_CUST_00242_1,Chip & PIN,False,Card Payment
TX_2026_00015179,ID_C00243,M0065,2026-01-29 11:27:50,115.04,EUR,Spain,Valencia,DEV_CUST_00243_1,Digital Wallet,True,Online Payment
TX_2026_00015180,ID_C00243,M0068,2026-01-29 08:46:35,40.69,EUR,Spain,Valencia,DEV_CUST_00243_1,Cash Withdrawal,False,Card Payment
TX_2026_00015181,ID_C00244,M0150,2026-01-29 15:13:32,18.13,EUR,Spain,Madrid,DEV_CUST_00244_2,Chip & PIN,False,Card Payment
TX_2026_00015182,ID_C00244,M0145,2026-01-29 06:50:42,37.26,EUR,Spain,Madrid,DEV_CUST_00244_2,Online Card,True,Online Payment
TX_2026_00015183,ID_C00244,M0092,2026-01-29 21:47:19,33.92,EUR,Spain,Córdoba,DEV_CUST_00244_1,Contactless Card,False,Card Payment
TX_2026_00015184,ID_C00245,M0042,2026-01-29 14:09:48,40.58,EUR,Spain,Madrid,DEV_CUST_00245_1,Online Card,True,Online Payment
TX_2026_00015185,ID_C00245,M0177,2026-01-29 18:57:33,86.31,EUR,Italy,Rome,DEV_CUST_00245_2,Chip & PIN,False,Card Payment
TX_2026_00015186,ID_C00245,M0064,2026-01-29 04:18:34,17.38,EUR,Spain,Madrid,DEV_CUST_00245_1,Contactless Card,False,Card Payment
TX_2026_00015187,ID_C00247,M0223,2026-01-29 16:00:43,39.0,EUR,Spain,Valencia,DEV_CUST_00247_1,Contactless Card,False,Card Payment
TX_2026_00015188,ID_C00247,M0008,2026-01-29 08:23:52,20.99,EUR,Spain,Madrid,DEV_CUST_00247_1,Online Card,True,Online Payment
TX_2026_00015189,ID_C00247,M0196,2026-01-29 07:04:54,38.18,EUR,Spain,Madrid,DEV_CUST_00247_1,Digital Wallet,True,Online Payment
TX_2026_00015190,ID_C00249,M0206,2026-01-29 07:47:35,23.77,EUR,Spain,Bilbao,DEV_CUST_00249_1,Contactless Card,False,Card Payment
TX_2026_00015191,ID_C00249,M0246,2026-01-29 12:08:14,28.21,EUR,Germany,Berlin,DEV_CUST_00249_1,Contactless Card,False,Card Payment
TX_2026_00015192,ID_C00249,M0240,2026-01-29 14:16:04,65.19,EUR,Spain,Seville,DEV_CUST_00249_1,Digital Wallet,True,Online Payment
TX_2026_00015193,ID_C00249,M0247,2026-01-29 07:44:18,48.06,EUR,Spain,Barcelona,DEV_CUST_00249_1,Chip & PIN,False,Card Payment
TX_2026_00015194,ID_C00251,M0058,2026-01-29 11:35:55,109.21,EUR,Spain,Madrid,DEV_CUST_00251_1,Online Card,True,Online Payment
TX_2026_00015195,ID_C00251,M0070,2026-01-29 08:31:00,142.86,EUR,Spain,Valladolid,DEV_CUST_00251_1,Online Card,True,Online Payment
TX_2026_00015196,ID_C00255,M0069,2026-01-29 18:56:23,11.17,EUR,Spain,Gijón,DEV_CUST_00255_1,Online Card,True,Online Payment
TX_2026_00015197,ID_C00255,M0035,2026-01-29 10:23:35,13.33,EUR,Spain,Málaga,DEV_CUST_00255_1,Online Card,True,Online Payment
TX_2026_00015198,ID_C00256,M0098,2026-01-29 10:18:54,77.22,EUR,Spain,Murcia,DEV_CUST_00256_2,Online Card,True,Online Payment
TX_2026_00015199,ID_C00258,M0024,2026-01-29 09:17:14,35.39,EUR,Spain,Córdoba,DEV_CUST_00258_3,Contactless Card,False,Card Payment
TX_2026_00015200,ID_C00258,M0151,2026-01-29 10:20:35,57.92,EUR,Spain,Barcelona,DEV_CUST_00258_1,Online Card,True,Online Payment
TX_2026_00015201,ID_C00259,M0111,2026-01-29 12:48:34,30.62,EUR,Spain,Valladolid,DEV_CUST_00259_2,Chip & PIN,False,Card Payment
TX_2026_00015202,ID_C00261,M0102,2026-01-29 06:57:45,30.51,EUR,Spain,Madrid,DEV_CUST_00261_1,Online Card,True,Online Payment
TX_2026_00015203,ID_C00261,M0137,2026-01-29 20:35:42,51.6,EUR,Spain,Madrid,DEV_CUST_00261_1,Bank Transfer,True,Online Payment
TX_2026_00015204,ID_C00262,M0197,2026-01-29 14:43:30,23.33,EUR,Spain,Málaga,DEV_CUST_00262_1,Online Card,True,Online Payment
TX_2026_00015205,ID_C00262,M0088,2026-01-29 17:04:12,47.17,EUR,France,Paris,DEV_CUST_00262_1,Online Card,True,Online Payment
TX_2026_00015206,ID_C00263,M0223,2026-01-29 09:04:57,51.0,EUR,Spain,Valencia,DEV_CUST_00263_2,Online Card,True,Online Payment
TX_2026_00015207,ID_C00263,M0049,2026-01-29 19:30:00,50.8,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00263_1,Contactless Card,False,Card Payment
TX_2026_00015208,ID_C00263,M0105,2026-01-29 06:07:10,86.35,EUR,Spain,Madrid,DEV_CUST_00263_2,Online Card,True,Online Payment
TX_2026_00015209,ID_C00263,M0184,2026-01-29 19:53:10,62.75,EUR,Spain,Seville,DEV_UNKNOWN_9345,Online Card,True,Online Payment
TX_2026_00015210,ID_C00265,M0128,2026-01-29 14:29:36,65.33,EUR,Spain,Alicante,DEV_CUST_00265_3,Online Card,True,Online Payment
TX_2026_00015211,ID_C00266,M0032,2026-01-29 09:02:56,48.88,EUR,Spain,Valencia,DEV_CUST_00266_1,Online Card,True,Online Payment
TX_2026_00015212,ID_C00267,M0109,2026-01-29 09:28:30,56.46,EUR,Spain,Barcelona,DEV_CUST_00267_1,Chip & PIN,False,Card Payment
TX_2026_00015213,ID_C00269,M0195,2026-01-29 06:54:22,12.26,EUR,Spain,Madrid,DEV_CUST_00269_3,Digital Wallet,True,Online Payment
TX_2026_00015214,ID_C00273,M0099,2026-01-29 17:45:50,62.42,EUR,Spain,Barcelona,DEV_CUST_00273_1,Digital Wallet,True,Online Payment
TX_2026_00015215,ID_C00274,M0137,2026-01-29 13:03:46,38.98,EUR,Spain,Madrid,DEV_CUST_00274_2,Contactless Card,False,Card Payment
TX_2026_00015216,ID_C00275,M0182,2026-01-29 07:48:24,79.75,EUR,Spain,Alicante,DEV_CUST_00275_2,Contactless Card,False,Card Payment
TX_2026_00015217,ID_C00277,M0196,2026-01-29 17:13:00,60.79,EUR,Spain,Madrid,DEV_CUST_00277_1,Chip & PIN,False,Card Payment
TX_2026_00015218,ID_C00278,M0185,2026-01-29 12:36:52,11.22,EUR,Spain,Vigo,DEV_CUST_00278_1,Chip & PIN,False,Card Payment
TX_2026_00015219,ID_C00279,M0051,2026-01-29 06:05:24,30.82,EUR,Spain,Madrid,DEV_CUST_00279_1,Chip & PIN,False,Card Payment
TX_2026_00015220,ID_C00280,M0036,2026-01-29 09:40:33,22.51,EUR,Spain,Valladolid,DEV_CUST_00280_3,Contactless Card,False,Card Payment
TX_2026_00015221,ID_C00281,M0036,2026-01-29 11:12:08,33.83,EUR,Spain,Valladolid,DEV_CUST_00281_1,Online Card,True,Online Payment
TX_2026_00015222,ID_C00283,M0038,2026-01-29 19:02:32,116.46,EUR,Spain,Seville,DEV_CUST_00283_3,Online Card,True,Online Payment
TX_2026_00015223,ID_C00283,M0097,2026-01-29 05:26:57,14.37,EUR,Spain,Bilbao,DEV_CUST_00283_1,Online Card,True,Online Payment
TX_2026_00015224,ID_C00284,M0190,2026-01-29 07:23:46,81.42,EUR,Spain,Gijón,DEV_CUST_00284_1,Online Card,True,Online Payment
TX_2026_00015225,ID_C00286,M0013,2026-01-29 21:18:54,152.76,EUR,Spain,Málaga,DEV_CUST_00286_2,Online Card,True,Online Payment
TX_2026_00015226,ID_C00286,M0200,2026-01-29 17:52:55,165.35,EUR,Spain,Madrid,DEV_CUST_00286_1,Online Card,True,Online Payment
TX_2026_00015227,ID_C00286,M0201,2026-01-29 13:01:41,195.96,EUR,Spain,Zaragoza,DEV_CUST_00286_3,Contactless Card,False,Card Payment
TX_2026_00015228,ID_C00288,M0213,2026-01-29 17:49:56,17.63,EUR,Spain,Gijón,DEV_CUST_00288_3,Digital Wallet,True,Online Payment
TX_2026_00015229,ID_C00288,M0231,2026-01-29 08:25:49,89.84,EUR,Spain,Madrid,DEV_CUST_00288_1,Contactless Card,False,Card Payment
TX_2026_00015230,ID_C00288,M0065,2026-01-29 06:37:30,9.38,EUR,Spain,Valencia,DEV_CUST_00288_1,Digital Wallet,True,Online Payment
TX_2026_00015231,ID_C00290,M0060,2026-01-29 21:53:25,55.85,EUR,Spain,Málaga,DEV_CUST_00290_2,Online Card,True,Online Payment
TX_2026_00015232,ID_C00293,M0102,2026-01-29 17:02:08,65.85,EUR,Spain,Madrid,DEV_CUST_00293_1,Chip & PIN,False,Card Payment
TX_2026_00015233,ID_C00294,M0148,2026-01-29 06:11:03,61.59,EUR,Spain,Gijón,DEV_CUST_00294_1,Chip & PIN,False,Card Payment
TX_2026_00015234,ID_C00295,M0004,2026-01-29 06:49:07,108.33,EUR,Spain,Madrid,DEV_CUST_00295_1,Cash Withdrawal,False,Card Payment
TX_2026_00015235,ID_C00296,M0098,2026-01-29 15:12:48,16.09,EUR,Spain,Murcia,DEV_CUST_00296_2,Chip & PIN,False,Card Payment
TX_2026_00015236,ID_C00296,M0116,2026-01-29 13:30:38,12.3,EUR,Spain,Zaragoza,DEV_CUST_00296_2,Online Card,True,Online Payment
TX_2026_00015237,ID_C00297,M0085,2026-01-29 23:18:04,16.95,EUR,Spain,Madrid,DEV_CUST_00297_1,Contactless Card,False,Card Payment
TX_2026_00015238,ID_C00299,M0130,2026-01-29 19:06:08,36.14,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00299_3,Contactless Card,False,Card Payment
TX_2026_00015239,ID_C00300,M0117,2026-01-29 15:16:25,23.8,EUR,Spain,Valencia,DEV_CUST_00300_1,Online Card,True,Online Payment
TX_2026_00015240,ID_C00301,M0089,2026-01-29 19:40:04,36.9,EUR,Spain,Zaragoza,DEV_CUST_00301_1,Contactless Card,False,Card Payment
TX_2026_00015241,ID_C00303,M0210,2026-01-29 19:13:26,49.06,EUR,Spain,Madrid,DEV_CUST_00303_1,Contactless Card,False,Card Payment
TX_2026_00015242,ID_C00303,M0109,2026-01-29 20:36:28,97.2,EUR,Spain,Barcelona,DEV_UNKNOWN_9788,Cash Withdrawal,False,Card Payment
TX_2026_00015243,ID_C00304,M0090,2026-01-29 21:34:49,90.39,EUR,Spain,Madrid,DEV_CUST_00304_1,Chip & PIN,False,Card Payment
TX_2026_00015244,ID_C00305,M0060,2026-01-29 21:25:52,105.7,EUR,Spain,Málaga,DEV_CUST_00305_2,Online Card,True,Online Payment
TX_2026_00015245,ID_C00306,M0009,2026-01-29 21:28:57,33.04,EUR,Spain,Madrid,DEV_CUST_00306_3,Online Card,True,Online Payment
TX_2026_00015246,ID_C00306,M0039,2026-01-29 16:49:47,52.45,EUR,Spain,Málaga,DEV_CUST_00306_1,Bank Transfer,True,Online Payment
TX_2026_00015247,ID_C00311,M0185,2026-01-29 08:23:42,46.01,EUR,Spain,Vigo,DEV_CUST_00311_1,Online Card,True,Online Payment
TX_2026_00015248,ID_C00311,M0075,2026-01-29 14:18:54,24.62,EUR,Spain,Barcelona,DEV_CUST_00311_1,Chip & PIN,False,Card Payment
TX_2026_00015249,ID_C00314,M0206,2026-01-29 10:20:29,54.58,EUR,Spain,Bilbao,DEV_CUST_00314_3,Contactless Card,False,Card Payment
TX_2026_00015250,ID_C00315,M0226,2026-01-29 03:52:21,47.84,EUR,Spain,Madrid,DEV_CUST_00315_1,Digital Wallet,True,Online Payment
TX_2026_00015251,ID_C00315,M0218,2026-01-29 21:02:22,93.92,EUR,Spain,Valencia,DEV_CUST_00315_2,Contactless Card,False,Card Payment
TX_2026_00015252,ID_C00315,M0200,2026-01-29 11:11:45,116.12,EUR,Spain,Madrid,DEV_CUST_00315_2,Online Card,True,Online Payment
TX_2026_00015253,ID_C00315,M0022,2026-01-29 10:31:35,41.49,EUR,Spain,Córdoba,DEV_CUST_00315_2,Online Card,True,Online Payment
TX_2026_00015254,ID_C00316,M0139,2026-01-29 18:26:41,15.08,EUR,Spain,Madrid,DEV_CUST_00316_1,Online Card,True,Online Payment
TX_2026_00015255,ID_C00317,M0212,2026-01-29 16:31:07,35.04,EUR,Spain,Murcia,DEV_CUST_00317_1,Chip & PIN,False,Card Payment
TX_2026_00015256,ID_C00318,M0137,2026-01-29 15:25:02,52.41,EUR,Spain,Madrid,DEV_CUST_00318_2,Online Card,True,Online Payment
TX_2026_00015257,ID_C00318,M0112,2026-01-29 19:56:17,18.09,EUR,Spain,Seville,DEV_CUST_00318_2,Online Card,True,Online Payment
TX_2026_00015258,ID_C00320,M0149,2026-01-29 06:05:33,9.68,EUR,Spain,Bilbao,DEV_CUST_00320_1,Contactless Card,False,Card Payment
TX_2026_00015259,ID_C00320,M0102,2026-01-29 16:49:32,10.78,EUR,Spain,Madrid,DEV_CUST_00320_2,Chip & PIN,False,Card Payment
TX_2026_00015260,ID_C00320,M0216,2026-01-29 20:02:20,9.15,EUR,Spain,Murcia,DEV_CUST_00320_1,Cash Withdrawal,False,Card Payment
TX_2026_00015261,ID_C00320,M0024,2026-01-29 19:47:37,13.93,EUR,Spain,Córdoba,DEV_CUST_00320_1,Contactless Card,False,Card Payment
TX_2026_00015262,ID_C00322,M0054,2026-01-29 12:51:13,20.42,EUR,Spain,Seville,DEV_CUST_00322_2,Contactless Card,False,Card Payment
TX_2026_00015263,ID_C00322,M0109,2026-01-29 22:43:49,22.24,EUR,Spain,Barcelona,DEV_CUST_00322_1,Online Card,True,Online Payment
TX_2026_00015264,ID_C00322,M0079,2026-01-29 12:31:58,43.91,EUR,Spain,Alicante,DEV_CUST_00322_3,Contactless Card,False,Card Payment
TX_2026_00015265,ID_C00324,M0097,2026-01-29 14:28:52,10.54,EUR,Spain,Bilbao,DEV_CUST_00324_1,Contactless Card,False,Card Payment
TX_2026_00015266,ID_C00326,M0005,2026-01-29 19:36:21,45.08,EUR,Spain,Zaragoza,DEV_CUST_00326_1,Chip & PIN,False,Card Payment
TX_2026_00015267,ID_C00326,M0114,2026-01-29 11:23:53,39.12,EUR,Spain,Madrid,DEV_CUST_00326_1,Contactless Card,False,Card Payment
TX_2026_00015268,ID_C00327,M0062,2026-01-29 14:44:41,46.97,EUR,Spain,Barcelona,DEV_CUST_00327_1,Contactless Card,False,Card Payment
TX_2026_00015269,ID_C00328,M0134,2026-01-29 16:58:59,36.99,EUR,Spain,Madrid,DEV_CUST_00328_1,Online Card,True,Online Payment
TX_2026_00015270,ID_C00329,M0016,2026-01-29 19:43:00,23.15,EUR,Spain,Madrid,DEV_CUST_00329_1,Contactless Card,False,Card Payment
TX_2026_00015271,ID_C00329,M0083,2026-01-29 10:45:35,20.64,EUR,Spain,Alicante,DEV_CUST_00329_1,Contactless Card,False,Card Payment
TX_2026_00015272,ID_C00331,M0150,2026-01-29 22:03:27,55.34,EUR,Spain,Madrid,DEV_CUST_00331_2,Chip & PIN,False,Card Payment
TX_2026_00015273,ID_C00332,M0013,2026-01-29 17:29:22,13.36,EUR,Spain,Málaga,DEV_CUST_00332_1,Online Card,True,Online Payment
TX_2026_00015274,ID_C00332,M0053,2026-01-29 22:14:51,37.42,EUR,Spain,Zaragoza,DEV_CUST_00332_1,Online Card,True,Online Payment
TX_2026_00015275,ID_C00333,M0194,2026-01-29 16:58:02,9.43,EUR,Spain,Córdoba,DEV_CUST_00333_2,Online Card,True,Online Payment
TX_2026_00015276,ID_C00333,M0141,2026-01-29 17:11:42,29.59,EUR,Spain,Valladolid,DEV_CUST_00333_1,Chip & PIN,False,Card Payment
TX_2026_00015277,ID_C00334,M0051,2026-01-29 20:33:38,18.54,EUR,Spain,Madrid,DEV_CUST_00334_1,Contactless Card,False,Card Payment
TX_2026_00015278,ID_C00334,M0072,2026-01-29 07:26:42,13.71,EUR,Spain,Madrid,DEV_CUST_00334_1,Chip & PIN,False,Card Payment
TX_2026_00015279,ID_C00335,M0188,2026-01-29 17:26:07,87.17,EUR,Spain,Madrid,DEV_CUST_00335_1,Contactless Card,False,Card Payment
TX_2026_00015280,ID_C00335,M0225,2026-01-29 16:20:55,49.63,EUR,Spain,Barcelona,DEV_CUST_00335_3,Contactless Card,False,Card Payment
TX_2026_00015281,ID_C00335,M0021,2026-01-29 16:46:16,83.54,EUR,Spain,Bilbao,DEV_CUST_00335_1,Bank Transfer,True,Online Payment
TX_2026_00015282,ID_C00336,M0183,2026-01-29 17:53:38,30.41,EUR,Spain,Murcia,DEV_CUST_00336_2,Contactless Card,False,Card Payment
TX_2026_00015283,ID_C00337,M0170,2026-01-29 12:13:21,94.15,EUR,France,Paris,DEV_CUST_00337_1,Digital Wallet,True,Online Payment
TX_2026_00015284,ID_C00337,M0024,2026-01-29 23:09:45,62.78,EUR,Spain,Córdoba,DEV_CUST_00337_1,Chip & PIN,False,Card Payment
TX_2026_00015285,ID_C00337,M0136,2026-01-29 11:52:06,49.02,EUR,Spain,Barcelona,DEV_CUST_00337_1,Online Card,True,Online Payment
TX_2026_00015286,ID_C00337,M0205,2026-01-29 08:33:01,36.24,EUR,Spain,Málaga,DEV_CUST_00337_2,Contactless Card,False,Card Payment
TX_2026_00015287,ID_C00340,M0226,2026-01-29 16:55:27,118.77,EUR,Spain,Madrid,DEV_CUST_00340_3,Contactless Card,False,Card Payment
TX_2026_00015288,ID_C00340,M0161,2026-01-29 17:37:16,58.61,EUR,Spain,Palma,DEV_CUST_00340_2,Chip & PIN,False,Card Payment
TX_2026_00015289,ID_C00340,M0153,2026-01-29 14:01:10,35.33,EUR,Spain,Valencia,DEV_CUST_00340_3,Contactless Card,False,Card Payment
TX_2026_00015290,ID_C00345,M0198,2026-01-29 20:06:58,107.97,EUR,Spain,Palma,DEV_UNKNOWN_9006,Cash Withdrawal,False,Card Payment
TX_2026_00015291,ID_C00345,M0136,2026-01-29 13:35:37,72.7,EUR,Spain,Barcelona,DEV_CUST_00345_1,Chip & PIN,False,Card Payment
TX_2026_00015292,ID_C00346,M0233,2026-01-29 22:03:14,51.04,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00346_3,Contactless Card,False,Card Payment
TX_2026_00015293,ID_C00347,M0195,2026-01-29 20:42:31,32.19,EUR,Spain,Madrid,DEV_CUST_00347_2,Chip & PIN,False,Card Payment
TX_2026_00015294,ID_C00348,M0227,2026-01-29 17:57:52,42.71,EUR,Spain,Córdoba,DEV_CUST_00348_1,Contactless Card,False,Card Payment
TX_2026_00015295,ID_C00348,M0189,2026-01-29 14:15:55,63.06,EUR,Spain,Palma,DEV_CUST_00348_1,Online Card,True,Online Payment
TX_2026_00015296,ID_C00350,M0155,2026-01-29 12:57:50,42.3,EUR,Spain,Madrid,DEV_CUST_00350_1,Digital Wallet,True,Online Payment
TX_2026_00015297,ID_C00350,M0124,2026-01-29 16:13:07,43.68,EUR,Spain,Barcelona,DEV_CUST_00350_3,Contactless Card,False,Card Payment
TX_2026_00015298,ID_C00352,M0086,2026-01-29 23:34:02,58.5,EUR,Spain,Madrid,DEV_CUST_00352_1,Online Card,True,Online Payment
TX_2026_00015299,ID_C00352,M0155,2026-01-29 22:38:22,60.43,EUR,Spain,Madrid,DEV_CUST_00352_2,Online Card,True,Online Payment
TX_2026_00015300,ID_C00354,M0138,2026-01-29 07:48:38,26.37,EUR,Spain,Bilbao,DEV_CUST_00354_2,Online Card,True,Online Payment
TX_2026_00015301,ID_C00355,M0159,2026-01-29 14:22:59,90.49,EUR,Spain,Bilbao,DEV_CUST_00355_5,Chip & PIN,False,Card Payment
TX_2026_00015302,ID_C00358,M0003,2026-01-29 22:46:22,35.36,EUR,Spain,Palma,DEV_CUST_00358_2,Chip & PIN,False,Card Payment
TX_2026_00015303,ID_C00358,M0101,2026-01-29 19:37:18,33.32,EUR,Spain,Madrid,DEV_CUST_00358_1,Online Card,True,Online Payment
TX_2026_00015304,ID_C00360,M0064,2026-01-29 16:56:41,62.41,EUR,Spain,Madrid,DEV_CUST_00360_1,Contactless Card,False,Card Payment
TX_2026_00015305,ID_C00360,M0125,2026-01-29 22:29:45,30.03,EUR,Spain,Seville,DEV_CUST_00360_1,Chip & PIN,False,Card Payment
TX_2026_00015306,ID_C00361,M0020,2026-01-29 16:21:06,59.41,EUR,Spain,Seville,DEV_CUST_00361_2,Contactless Card,False,Card Payment
TX_2026_00015307,ID_C00362,M0053,2026-01-29 19:07:59,28.78,EUR,Spain,Zaragoza,DEV_CUST_00362_2,Online Card,True,Online Payment
TX_2026_00015308,ID_C00362,M0198,2026-01-29 19:45:31,59.59,EUR,Spain,Palma,DEV_CUST_00362_4,Online Card,True,Online Payment
TX_2026_00015309,ID_C00363,M0098,2026-01-29 15:59:09,32.53,EUR,Spain,Murcia,DEV_CUST_00363_2,Online Card,True,Online Payment
TX_2026_00015310,ID_C00363,M0202,2026-01-29 16:51:29,15.71,EUR,Spain,Madrid,DEV_CUST_00363_2,Chip & PIN,False,Card Payment
TX_2026_00015311,ID_C00365,M0210,2026-01-29 11:22:23,50.86,EUR,Spain,Madrid,DEV_CUST_00365_3,Chip & PIN,False,Card Payment
TX_2026_00015312,ID_C00370,M0141,2026-01-29 19:30:18,30.23,EUR,Spain,Valladolid,DEV_CUST_00370_1,Cash Withdrawal,False,Card Payment
TX_2026_00015313,ID_C00373,M0160,2026-01-29 17:32:42,26.97,EUR,Spain,Málaga,DEV_CUST_00373_5,Contactless Card,False,Card Payment
